"902","28.24","25472.48"
"903","28.24","25500.72"
"904","28.24","25528.96"
"905","28.24","25557.2"
"906","28.24","25585.44"
"907","28.24","25613.68"
"908","28.24","25641.92"
"909","28.24","25670.16"
"910","28.24","25698.4"
"911","28.24","25726.64"
"912","28.24","25754.88"
"913","28.24","25783.12"
"914","28.24","25811.36"
"915","28.24","25839.6"
"916","28.24","25867.84"
"917","28.24","25896.08"
"918","28.24","25924.32"
"919","28.24","25952.56"
"920","28.24","25980.8"
"921","28.24","26009.04"
"922","28.24","26037.28"
"923","28.24","26065.52"
"924","28.24","26093.76"
"925","28.24","26122"
"926","28.24","26150.24"
"927","28.24","26178.48"
"928","28.24","26206.72"
"929","28.24","26234.96"
"930","28.24","26263.2"
"931","28.24","26291.44"
"932","28.24","26319.68"
"933","28.24","26347.92"
"934","28.24","26376.16"
"935","28.24","26404.4"
"936","28.24","26432.64"
"937","28.24","26460.88"
"938","28.24","26489.12"
"939","28.24","26517.36"
"940","28.24","26545.6"
"941","28.24","26573.84"
"942","28.24","26602.08"
"943","28.24","26630.32"
"944","28.24","26658.56"
"945","28.24","26686.8"
"946","28.24","26715.04"
"947","28.24","26743.28"
"948","28.24","26771.52"
"949","28.24","26799.76"
"950","28.24","26828"
"951","28.24","26856.24"
"952","28.24","26884.48"
"953","28.24","26912.72"
"954","28.24","26940.96"
"955","28.24","26969.2"
"956","28.24","26997.44"
"957","28.24","27025.68"
"958","28.24","27053.92"
"959","28.24","27082.16"
"960","28.24","27110.4"
"961","28.24","27138.64"
"962","28.24","27166.88"
"963","28.24","27195.12"
"964","28.24","27223.36"
"965","28.24","27251.6"
"966","28.24","27279.84"
"967","28.24","27308.08"
"968","28.24","27336.32"
"969","28.24","27364.56"
"970","28.24","27392.8"
"971","28.24","27421.04"
"972","28.24","27449.28"
"973","28.24","27477.52"
"974","28.24","27505.76"
"975","28.24","27534"
"976","28.24","27562.24"
"977","28.24","27590.48"
"978","28.24","27618.72"
"979","28.24","27646.96"
"980","28.24","27675.2"
"981","28.24","27703.44"
"982","28.24","27731.68"
"983","28.24","27759.92"
"984","28.24","27788.16"
"985","28.24","27816.4"
"986","28.24","27844.64"
"987","28.24","27872.88"
"988","28.24","27901.12"
"989","28.24","27929.36"
"990","28.24","27957.6"
"991","28.24","27985.84"
"992","28.24","28014.08"
"993","28.24","28042.32"
"994","28.24","28070.56"
"995","28.24","28098.8"
"996","28.24","28127.04"
"997","28.24","28155.28"
"998","28.24","28183.52"
"999","28.24","28211.76"
"1000","28.24","28240"
"1001","28.24","28268.24"
"1002","28.24","28296.48"
"1003","28.24","28324.72"
"1004","28.24","28352.96"
"1005","28.24","28381.2"
"1006","28.24","28409.44"
"1007","28.24","28437.68"
"1008","28.24","28465.92"
"1009","28.24","28494.16"
"1010","28.24","28522.4"
"1011","28.24","28550.64"
"1012","28.24","28578.88"
"1013","28.24","28607.12"
"1014","28.24","28635.36"
"1015","28.24","28663.6"
"1016","28.24","28691.84"
"1017","28.24","28720.08"
"1018","28.24","28748.32"
"1019","28.24","28776.56"
"1020","28.24","28804.8"
"1021","28.24","28833.04"
"1022","28.24","28861.28"
"1023","28.24","28889.52"
"1024","28.24","28917.76"
"1025","28.24","28946"
"1026","28.24","28974.24"
"1027","28.24","29002.48"
"1028","28.24","29030.72"
"1029","28.24","29058.96"
"1030","28.24","29087.2"
"1031","28.24","29115.44"
"1032","28.24","29143.68"
"1033","28.24","29171.92"
"1034","28.24","29200.16"
"1035","28.24","29228.4"
"1036","28.24","29256.64"
"1037","28.24","29284.88"
"1038","28.24","29313.12"
"1039","28.24","29341.36"
"1040","28.24","29369.6"
"1041","28.24","29397.84"
"1042","28.24","29426.08"
"1043","28.24","29454.32"
"1044","28.24","29482.56"
"1045","28.24","29510.8"
"1046","28.24","29539.04"
"1047","28.24","29567.28"
"1048","28.24","29595.52"
"1049","28.24","29623.76"
"1050","28.24","29652"
"1051","28.24","29680.24"
"1052","28.24","29708.48"
"1053","28.24","29736.72"
"1054","28.24","29764.96"
"1055","28.24","29793.2"
"1056","28.24","29821.44"
"1057","28.24","29849.68"
"1058","28.24","29877.92"
"1059","28.24","29906.16"
"1060","28.24","29934.4"
"1061","28.24","29962.64"
"1062","28.24","29990.88"
"1063","28.24","30019.12"
"1064","28.24","30047.36"
"1065","28.24","30075.6"
"1066","28.24","30103.84"
"1067","28.24","30132.08"
"1068","28.24","30160.32"
"1069","28.24","30188.56"
"1070","28.24","30216.8"
"1071","28.24","30245.04"
"1072","28.24","30273.28"
"1073","28.24","30301.52"
"1074","28.24","30329.76"
"1075","28.24","30358"
"1076","28.24","30386.24"
"1077","28.24","30414.48"
"1078","28.24","30442.72"
"1079","28.24","30470.96"
